time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1156609,0.99,-0.02,0.08,1.63,-1.32,0.03,48.2,-7.68,-6.35,3
1156622,0.99,-0.02,0.08,1.65,-2.43,0.02,48.2,-7.68,-6.35,3
1156633,0.99,-0.02,0.08,1.62,-3.05,-0.0,48.12,-7.73,-6.08,3
1156646,0.99,-0.02,0.09,1.58,-3.94,0.03,48.12,-7.73,-6.08,3
1156657,0.98,-0.02,0.09,1.57,-4.08,0.01,48.12,-7.73,-6.08,3
1156669,0.98,-0.02,0.09,1.57,-4.03,-0.02,48.12,-7.73,-6.08,3
1156683,0.98,-0.02,0.09,1.65,-3.57,-0.01,48.13,-7.67,-5.82,3
1156695,0.99,-0.02,0.09,1.65,-3.61,-0.02,48.13,-7.67,-5.82,3
1156706,0.99,-0.02,0.09,1.64,-4.7,-0.03,48.13,-7.67,-5.82,3
1156717,0.99,-0.02,0.09,1.67,-5.61,-0.01,48.13,-7.67,-5.82,3
1156729,0.98,-0.02,0.09,1.68,-6.29,0.0,48.13,-7.67,-5.82,3
1156742,0.98,-0.02,0.1,1.64,-5.91,0.02,48.13,-7.61,-5.9,3
1156754,0.98,-0.02,0.11,1.64,-4.73,0.0,48.13,-7.61,-5.9,3
1156767,0.98,-0.02,0.11,1.61,-1.59,0.03,48.13,-7.61,-5.9,3
1156778,0.98,-0.02,0.1,1.62,-0.3,0.06,48.13,-7.61,-5.9,3
1156788,0.98,-0.02,0.1,1.62,0.51,0.08,48.19,-7.63,-5.84,3
1156802,0.99,-0.02,0.09,1.49,0.64,0.03,48.19,-7.63,-5.84,3
1156814,0.99,-0.02,0.09,1.43,-0.12,0.02,48.19,-7.63,-5.84,3
1156826,0.99,-0.02,0.09,1.47,-1.85,0.01,48.19,-7.63,-5.84,3
1156839,0.98,-0.03,0.09,1.51,-2.31,-0.0,48.21,-7.55,-5.64,3
1156850,0.98,-0.02,0.1,1.55,-2.61,-0.02,48.21,-7.55,-5.64,3
1156862,0.98,-0.02,0.1,1.54,-3.14,0.0,48.21,-7.55,-5.64,3
1156873,0.98,-0.02,0.1,1.59,-3.2,0.03,48.21,-7.55,-5.64,3
1156884,0.98,-0.02,0.1,1.6,-2.89,0.02,48.24,-7.54,-5.79,3
1156894,0.98,-0.02,0.1,1.63,-2.21,0.02,48.24,-7.54,-5.79,3
1156905,0.98,-0.02,0.1,1.58,-0.81,-0.01,48.24,-7.54,-5.79,3
1156916,0.98,-0.02,0.1,1.59,-0.81,0.01,48.24,-7.54,-5.79,3
1156927,0.98,-0.02,0.1,1.6,-1.11,0.02,48.24,-7.54,-5.79,3
