time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
2202442,0.06,-1.0,0.03,-1.71,-5.86,8.88,20.51,46.78,21.43,2
2202453,0.06,-1.0,0.03,-0.65,-5.28,8.22,20.51,46.78,21.43,2
2202465,0.06,-1.0,0.02,-0.37,-4.85,7.62,20.51,46.78,21.43,2
2202479,0.06,-1.0,0.02,-0.31,-3.95,6.05,20.51,46.78,21.43,2
2202490,0.06,-1.0,0.02,-0.58,-3.43,5.37,20.55,46.77,21.21,2
2202500,0.06,-1.0,0.02,-0.87,-2.77,4.73,20.55,46.77,21.21,2
2202510,0.06,-1.0,0.02,-1.05,-2.13,4.1,20.55,46.77,21.21,2
2202522,0.07,-1.0,0.03,-0.76,-1.08,2.77,20.55,46.77,21.21,2
2202532,0.06,-1.0,0.03,-0.33,-0.64,2.19,20.55,46.77,21.21,2
2202543,0.06,-1.0,0.03,0.14,-0.21,1.73,20.71,46.86,21.15,2
2202553,0.06,-1.0,0.03,0.58,0.2,1.32,20.71,46.86,21.15,2
